Time,Close,High,Low,Open,VolumeFrom,VolumeTo,ConversionType,ConversionSymbol,EMA,Signal
2024-06-22 21:00:00+09:00,10286920.5,10291261.0,10280690.0,10290257.535829313,,,,,10280391.049218684,1
2024-06-22 22:00:00+09:00,10287952.0,10290374.0,10282716.0,10288589.017914657,,,,,10280716.929641481,1
2024-06-22 23:00:00+09:00,10290013.0,10299509.0,10284663.0,10288270.508957328,,,,,10280970.344165346,1
2024-06-23 00:00:00+09:00,10284251.25,10290259.0,10275000.0,10289141.754478663,,,,,10281111.389492195,1
2024-06-23 01:00:00+09:00,10285721.75,10291612.0,10277908.0,10286696.502239332,,,,,10281412.903629756,1
2024-06-23 02:00:00+09:00,10284911.0,10289797.0,10279056.0,10286209.126119666,,,,,10281435.574075649,1
2024-06-23 03:00:00+09:00,10281773.5,10285560.063059833,10278001.0,10285560.063059833,,,,,10281452.884896213,1
2024-06-23 04:00:00+09:00,10280953.5,10285417.0,10275000.0,10283666.781529916,,,,,10281455.516861068,1
2024-06-23 05:00:00+09:00,10281695.0,10285127.0,10277909.0,10282310.14076496,,,,,10281485.653454753,1
2024-06-23 06:00:00+09:00,10284827.0,10289404.0,10278286.0,10282002.57038248,,,,,10281795.784691822,1
2024-06-23 07:00:00+09:00,10287083.25,10289698.0,10282811.0,10283414.78519124,,,,,10281977.518625475,1
2024-06-23 08:00:00+09:00,10284922.25,10289694.0,10279377.0,10285249.017595619,,,,,10282064.204169575,1
2024-06-23 09:00:00+09:00,10296746.5,10313046.0,10281094.0,10285085.63379781,,,,,10283107.098123709,1
2024-06-23 10:00:00+09:00,10305799.25,10314200.0,10289063.0,10290916.066898905,,,,,10284211.760942386,1
2024-06-23 11:00:00+09:00,10306739.75,10311970.0,10296325.0,10298357.658449452,,,,,10285120.633062292,1
2024-06-23 12:00:00+09:00,10306972.0,10313321.0,10302548.704224726,10302548.704224726,,,,,10285844.92196181,1
2024-06-23 13:00:00+09:00,10299943.75,10306945.0,10293887.0,10304760.352112364,,,,,10286217.787767231,1
2024-06-23 14:00:00+09:00,10294834.25,10302352.051056182,10287777.0,10302352.051056182,,,,,10286518.58040381,1
2024-06-23 15:00:00+09:00,10293700.25,10300133.0,10286284.0,10298593.150528092,,,,,10286831.420387974,1
2024-06-23 16:00:00+09:00,10296664.75,10301029.0,10291752.0,10296146.700264046,,,,,10287323.599980604,1
2024-06-23 17:00:00+09:00,10296578.75,10301029.0,10292887.0,10296405.725132022,,,,,10287546.8705696,1
2024-06-23 18:00:00+09:00,10296044.25,10300487.0,10293017.0,10296492.237566011,,,,,10287943.307017852,1
2024-06-23 19:00:00+09:00,10291624.75,10299997.0,10283846.0,10296268.243783005,,,,,10287827.883213231,-1
2024-06-23 20:00:00+09:00,10282514.5,10293946.496891502,10272417.0,10293946.496891502,,,,,10287732.67210683,-1
2024-06-23 21:00:00+09:00,10289610.5,10295750.0,10281542.0,10288230.498445751,,,,,10288047.077122249,1
2024-06-23 22:00:00+09:00,10289684.5,10300000.0,10279707.0,10288920.499222875,,,,,10287860.172137063,-1
2024-06-23 23:00:00+09:00,10275257.25,10289302.499611437,10263246.0,10289302.499611437,,,,,10287001.577151297,-1
2024-06-24 00:00:00+09:00,10260343.25,10282279.874805719,10252000.0,10282279.874805719,,,,,10285725.28000811,-1
2024-06-24 01:00:00+09:00,10245165.0,10271311.56240286,10230000.0,10271311.56240286,,,,,10283562.523929361,-1
2024-06-24 02:00:00+09:00,10244950.0,10264634.0,10230575.0,10258238.28120143,,,,,10282403.836716445,-1
2024-06-24 03:00:00+09:00,10254348.5,10259451.0,10250491.0,10251594.140600715,,,,,10281267.843119722,-1
2024-06-24 04:00:00+09:00,10258408.25,10265005.0,10252971.320300357,10252971.320300357,,,,,10280502.672801303,-1
2024-06-24 05:00:00+09:00,10231414.5,10262102.0,10195000.0,10255689.785150178,,,,,10277612.371907134,-1
2024-06-24 06:00:00+09:00,10204003.5,10243552.142575089,10172003.0,10243552.142575089,,,,,10275230.553400973,-1
2024-06-24 07:00:00+09:00,10196052.5,10223777.821287544,10170549.0,10223777.821287544,,,,,10271492.453267602,-1
2024-06-24 08:00:00+09:00,10153988.75,10209915.160643771,10119800.0,10209915.160643771,,,,,10265817.61196299,-1
2024-06-24 09:00:00+09:00,10114123.75,10181951.955321886,10080000.0,10181951.955321886,,,,,10259490.764435032,-1
2024-06-24 10:00:00+09:00,10113124.5,10148037.852660943,10073808.0,10148037.852660943,,,,,10254577.714849345,-1
2024-06-24 11:00:00+09:00,10095750.5,10144598.0,10043156.0,10130581.176330471,,,,,10246988.000541529,-1
2024-06-24 12:00:00+09:00,10062452.5,10113165.838165235,10043104.0,10113165.838165235,,,,,10239590.471108528,-1
2024-06-24 13:00:00+09:00,10050047.75,10087809.169082617,10020951.0,10087809.169082617,,,,,10232358.452633685,-1
2024-06-24 14:00:00+09:00,10011881.5,10068928.45954131,9963157.0,10068928.45954131,,,,,10222006.748608835,-1
2024-06-24 15:00:00+09:00,9964427.5,10040404.979770655,9940655.0,10040404.979770655,,,,,10212221.50356535,-1
2024-06-24 16:00:00+09:00,9974451.75,10002416.239885326,9941003.0,10002416.239885326,,,,,10203266.268131414,-1
2024-06-24 17:00:00+09:00,10013827.0,10075523.0,9968981.0,9988433.994942663,,,,,10196351.551734105,-1
2024-06-24 18:00:00+09:00,9900044.75,10051395.0,9705001.0,10001130.497471333,,,,,10181468.82421512,-1
2024-06-24 19:00:00+09:00,9787603.25,9950587.623735666,9734307.0,9950587.623735666,,,,,10165230.282089038,-1
2024-06-24 20:00:00+09:00,9762044.0,9869095.436867833,9707182.0,9869095.436867833,,,,,10150195.447497312,-1
2024-06-24 21:00:00+09:00,9780613.0,9819370.0,9753014.0,9815569.718433917,,,,,10135216.25347781,-1
2024-06-24 22:00:00+09:00,9787542.75,9835805.0,9720002.0,9798091.359216958,,,,,10123095.53765515,-1
2024-06-24 23:00:00+09:00,9808578.5,9843570.0,9763796.0,9792817.05460848,,,,,10110456.889119655,-1
2024-06-25 00:00:00+09:00,9759328.5,9809231.0,9701000.0,9800697.77730424,,,,,10095390.854252217,-1
2024-06-25 01:00:00+09:00,9678361.25,9780013.13865212,9601466.0,9780013.13865212,,,,,10077188.781536443,-1
2024-06-25 02:00:00+09:00,9629492.75,9729187.19432606,9575500.0,9729187.19432606,,,,,10059700.319515405,-1
2024-06-25 03:00:00+09:00,9622571.25,9679339.972163029,9549000.0,9679339.972163029,,,,,10043439.67953441,-1
2024-06-25 04:00:00+09:00,9553698.25,9650955.611081515,9438735.0,9650955.611081515,,,,,10021399.025435021,-1
2024-06-25 05:00:00+09:00,9469088.75,9602326.930540757,9351398.0,9602326.930540757,,,,,10001344.122476785,-1
2024-06-25 06:00:00+09:00,9558150.75,9615076.0,9492452.0,9535707.840270378,,,,,9986196.352967892,-1
2024-06-25 07:00:00+09:00,9609348.0,9634991.0,9546929.295135189,9546929.295135189,,,,,9970847.437165229,-1
2024-06-25 08:00:00+09:00,9622105.75,9664500.0,9578138.647567594,9578138.647567594,,,,,9958057.576884238,-1
2024-06-25 09:00:00+09:00,9652150.5,9686953.0,9600122.198783796,9600122.198783796,,,,,9945811.20132015,-1
2024-06-25 10:00:00+09:00,9645460.25,9657229.0,9625712.0,9626136.349391898,,,,,9934333.311072301,-1
2024-06-25 11:00:00+09:00,9670233.75,9692727.0,9635798.29969595,9635798.29969595,,,,,9924786.279265543,-1
2024-06-25 12:00:00+09:00,9750541.0,9839792.0,9653016.024847975,9653016.024847975,,,,,9919635.484000228,-1
2024-06-25 13:00:00+09:00,9794857.5,9811091.0,9701778.512423988,9701778.512423988,,,,,9915093.817961004,-1
2024-06-25 14:00:00+09:00,9776215.5,9814380.0,9734673.0,9748318.006211994,,,,,9908697.432942925,-1
2024-06-25 15:00:00+09:00,9756196.75,9771108.0,9733946.0,9762266.753105998,,,,,9903169.96498438,-1
2024-06-25 16:00:00+09:00,9729886.75,9788329.0,9675087.0,9759231.751552999,,,,,9894746.985965384,-1
2024-06-25 17:00:00+09:00,9704095.25,9744559.2507765,9684450.0,9744559.2507765,,,,,9887803.535535369,-1
2024-06-25 18:00:00+09:00,9768109.25,9828108.0,9714635.0,9724327.25038825,,,,,9884831.043945746,-1
2024-06-25 19:00:00+09:00,9793310.25,9812005.0,9746218.250194125,9746218.250194125,,,,,9881042.493202776,-1
2024-06-25 20:00:00+09:00,9782927.75,9818659.0,9755095.0,9769764.250097062,,,,,9876677.454253647,-1
2024-06-25 21:00:00+09:00,9764844.25,9793241.0,9735385.0,9776346.000048531,,,,,9872141.750165269,-1
2024-06-25 22:00:00+09:00,9780213.0,9825305.0,9753332.0,9770595.125024267,,,,,9868575.328590162,-1
2024-06-25 23:00:00+09:00,9841648.75,9931485.0,9775404.062512133,9775404.062512133,,,,,9868905.668645449,1
2024-06-26 00:00:00+09:00,9869677.5,9906065.0,9808526.406256067,9808526.406256067,,,,,9869503.328698568,1
2024-06-26 01:00:00+09:00,9855117.75,9900000.0,9817022.0,9839101.953128032,,,,,9867534.688357448,-1
2024-06-26 02:00:00+09:00,9830828.0,9876096.0,9807913.0,9847109.851564016,,,,,9865670.582931666,-1
2024-06-26 03:00:00+09:00,9871034.75,9946753.0,9777778.0,9838968.925782008,,,,,9868570.089483365,1
2024-06-26 04:00:00+09:00,9939608.0,9939608.0,9855001.837891005,9855001.837891005,,,,,9871355.889895784,1
2024-06-26 05:00:00+09:00,9919111.0,9939608.0,9894637.0,9897304.918945502,,,,,9872580.79617438,1
2024-06-26 06:00:00+09:00,9900801.75,9917921.0,9882695.0,9908207.959472751,,,,,9873656.059069503,1
2024-06-26 07:00:00+09:00,9909144.25,9941537.0,9892540.0,9904504.854736377,,,,,9874787.194007955,1
2024-06-26 08:00:00+09:00,9886999.5,9907834.0,9851932.0,9906824.552368188,,,,,9875216.402086074,1
2024-06-26 09:00:00+09:00,9881055.75,9896912.026184093,9862466.0,9896912.026184093,,,,,9875519.131416032,1
2024-06-26 10:00:00+09:00,9911604.25,9948000.0,9879438.0,9888983.888092047,,,,,9877892.61645854,1
2024-06-26 11:00:00+09:00,9947715.5,9999773.0,9900294.069046024,9900294.069046024,,,,,9880029.29816605,1
2024-06-26 12:00:00+09:00,9925174.75,9941956.0,9903786.0,9924004.784523012,,,,,9881697.913924245,1
2024-06-26 13:00:00+09:00,9904534.5,9930194.0,9881077.0,9924589.767261505,,,,,9881799.485927215,1
2024-06-26 14:00:00+09:00,9877525.25,9914562.133630753,9860605.0,9914562.133630753,,,,,9881076.564910462,-1
2024-06-26 15:00:00+09:00,9858414.25,9896043.691815376,9836961.0,9896043.691815376,,,,,9880141.954521818,-1
2024-06-26 16:00:00+09:00,9870193.0,9899054.0,9837016.0,9877228.970907688,,,,,9880428.85826606,1
2024-07-01 13:00:00+09:00,10216919.0,10224037.0,9873710.985453844,9873710.985453844,,,,,9893444.079510529,1
2024-07-01 14:00:00+09:00,10206632.0,10219990.0,10045314.992726922,10045314.992726922,,,,,9905936.390117958,1
2024-07-01 15:00:00+09:00,10215183.75,10225994.0,10125973.496363461,10125973.496363461,,,,,9917977.47285843,1
2024-07-01 16:00:00+09:00,10217976.0,10224062.0,10170578.62318173,10170578.62318173,,,,,9929899.964118885,1
2024-07-01 17:00:00+09:00,10192946.25,10211212.0,10176368.0,10194277.311590865,,,,,9939565.377290694,1
2024-07-01 18:00:00+09:00,10129471.0,10193611.780795433,10115517.0,10193611.780795433,,,,,9946567.676220471,1
2024-07-01 19:00:00+09:00,10138864.25,10161541.390397716,10130056.0,10161541.390397716,,,,,9954181.375192218,1
